                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                0.78601,                  1.914,                 1.1535,                0.60882,                0.70944,                0.65929,                0.40221,                 1.3771,                 5.9673,                  1.146,             0.00016138,             0.00016138,             0.00016138
                    130,                0.78159,                 1.9461,                  1.165,                0.67189,                0.71477,                0.69432,                0.40601,                 1.3771,                 6.1607,                 1.1957,             0.00015801,             0.00015801,             0.00015801
                    131,                0.75991,                  1.913,                 1.1615,                0.62833,                 0.6968,                0.74832,                0.45562,                 1.3743,                 6.2784,                 1.1737,             0.00015468,             0.00015468,             0.00015468
                    132,                0.76834,                 1.9385,                 1.1608,                0.59444,                0.74687,                0.76621,                0.43331,                 1.2896,                 6.2545,                  1.097,             0.00015137,             0.00015137,             0.00015137
                    133,                0.77112,                 1.9136,                 1.1559,                0.58455,                0.73125,                0.70843,                 0.3993,                 1.3271,                 6.5061,                 1.1538,             0.00014808,             0.00014808,             0.00014808
                    134,                 0.7652,                 1.9362,                 1.1603,                0.59401,                0.74687,                0.71812,                0.40649,                 1.4059,                 6.3537,                 1.2264,             0.00014483,             0.00014483,             0.00014483
                    135,                0.77623,                 1.9168,                 1.1746,                0.55208,                0.74687,                0.70763,                0.43502,                  1.491,                 6.0255,                 1.2702,              0.0001416,              0.0001416,              0.0001416
                    136,                0.76575,                 1.9096,                 1.1529,                0.71305,                0.77924,                 0.7273,                 0.4089,                  1.462,                 5.8196,                 1.2005,             0.00013841,             0.00013841,             0.00013841
                    137,                 0.7642,                 1.9105,                 1.1641,                0.64633,                0.66118,                0.69703,                0.42164,                 1.4204,                 5.6954,                 1.1795,             0.00013524,             0.00013524,             0.00013524
                    138,                0.72544,                 1.8663,                 1.1369,                0.60534,                0.75625,                0.76691,                0.44355,                 1.4041,                 5.8901,                 1.1596,             0.00013211,             0.00013211,             0.00013211
                    139,                0.74481,                  1.847,                 1.1313,                0.62334,                0.77187,                0.74201,                0.41046,                 1.3731,                  6.046,                 1.1605,             0.00012901,             0.00012901,             0.00012901
                    140,                0.76644,                 1.9239,                 1.1684,                0.58252,                0.79714,                0.66811,                0.38864,                 1.3724,                 5.9779,                 1.1616,             0.00012594,             0.00012594,             0.00012594
                    141,                0.73616,                 1.8758,                 1.1347,                0.56215,                0.77187,                0.69694,                0.40046,                 1.4456,                 6.0174,                 1.1616,              0.0001229,              0.0001229,              0.0001229
                    142,                0.74874,                 1.9405,                 1.1531,                0.55791,                0.76763,                 0.6849,                0.39786,                 1.4265,                 6.0512,                 1.1558,              0.0001199,              0.0001199,              0.0001199
                    143,                0.74935,                 1.9152,                 1.1457,                0.65782,                0.77187,                 0.7221,                0.43079,                 1.4086,                 6.1414,                   1.13,             0.00011693,             0.00011693,             0.00011693
                    144,                0.71538,                 1.8609,                 1.1389,                0.68233,                0.77076,                0.77815,                0.43709,                 1.3328,                 6.4748,                 1.1344,               0.000114,               0.000114,               0.000114
                    145,                0.76361,                 1.9144,                 1.1502,                0.66739,                0.77035,                0.74874,                0.44695,                 1.3273,                 6.4503,                 1.1361,             0.00011111,             0.00011111,             0.00011111
